id,rating,text,clean_text,suggested_tags,delivery_shipping,redemption_activation,product_quality,customer_service,refund_return,usability,value_price,fraud_scam,other,notes
78409,5,"Worked perfectly!  I had to go online and register the card in order to have it attached to my address, it runs a debit card so if you dont do that it may not work in several situations.  As long as you read the instructions and follow them you'll be fine, it took me to an outdated website which redirected me to the proper one so I can see how some people probably got confused or just didnt know they needed to do that. I bought it with an amazon Store card which is only good at Amazon and I used it to transfer money into my bank account via Venmo so I could pay some automatic payments this month.",worked perfectly i had to go online and register the card in order to have it attached to my address it runs a debit card so if you dont NOT_do NOT_that NOT_it may not NOT_work NOT_in NOT_several situations as long as you read the instructions and follow them you ll be fine it took me to an outdated website which redirected me to the proper one so i can see how some people probably got confused or just didnt NOT_know NOT_they NOT_needed to do that i bought it with an amazon store card which is only good at amazon and i used it to transfer money into my bank account via venmo so i could pay some automatic payments this month,other,,,,,,,,,,
78423,5,Pretty gift card,pretty gift card,other,,,,,,,,,,
78432,5,Great,great,other,,,,,,,,,,
78445,5,Exactly as promised,exactly as promised,other,,,,,,,,,,
78449,5,Gift,gift,other,,,,,,,,,,
78452,1,"Sent the gift card as a Christmas gift, when they tried to use it it was declined because it had not been activated so they ended up having to pay for the meal. Extremely embarrassing for me and the people trying to use it! When I talked to Amazon they told me they told me they would send a replacement and I told them the card didn’t need to be replaced, it needed to be activated. They acted like they had no idea what I’m talking about. How do they not understand how gift cards work?! Then they told me they would get back to me in 2 business days. WILL NEVER PURCHASE A GIFT CARD FROM AMAZON AGAIN.",sent the gift card as a christmas gift when they tried to use it it was declined because it had not NOT_been NOT_activated NOT_so they ended up having to pay for the meal extremely embarrassing for me and the people trying to use it when i talked to amazon they told me they told me they would send a replacement and i told them the card didn t need to be replaced it needed to be activated they acted like they had no NOT_idea NOT_what NOT_i m talking about how do they not NOT_understand NOT_how NOT_gift cards work then they told me they would get back to me in 2 business days will never NOT_purchase NOT_a NOT_gift card from amazon again,refund_return,,,,,,,,,,
78460,5,Love these gift cards!,love these gift cards,other,,,,,,,,,,
78461,5,It is OK!!!!,it is ok,other,,,,,,,,,,
78465,5,Cute!,cute,other,,,,,,,,,,
7847,5,Perfect gift item,perfect gift item,other,,,,,,,,,,
78481,2,Sent these to my Norwegian relative and they failed 100%.  Only work in the US.  They are being mailed back but I am not sure my window to return them will be in time.  Ugh.,sent these to my norwegian relative and they failed 100 only work in the us they are being mailed back but i am not NOT_sure NOT_my NOT_window to return them will be in time ugh,refund_return|usability,,,,,,,,,,
78489,5,Thanks for the $5,thanks for the 5,other,,,,,,,,,,
7851,5,"I really like this product because I feel that it personalised an otherwise boring gift card. Plus the tin can be saved as part of your Holiday decor, (and memories).",i really like this product because i feel that it personalised an otherwise boring gift card plus the tin can be saved as part of your holiday decor and memories,other,,,,,,,,,,
78510,5,It was a big hit and the gift box was a great idea. The Cupcake box was very festive. The gift card allows the recipient to buy just what they want.,it was a big hit and the gift box was a great idea the cupcake box was very festive the gift card allows the recipient to buy just what they want,other,,,,,,,,,,
78514,5,"Gift cards may seem impersonal to some, but after years of trying to guess what DVD or CD my children want or don't already have, I decided to go this route this year. Half the fun is picking out what you want, I think! I'm hoping all will enjoy receiving these in their stockings.",gift cards may seem impersonal to some but after years of trying to guess what dvd or cd my children want or don t NOT_already NOT_have i decided to go this route this year half the fun is picking out what you want i think i m hoping all will enjoy receiving these in their stockings,other,,,,,,,,,,
78515,5,This sliding gift card case is so cute! The kids all loved it (and the gift card inside).,this sliding gift card case is so cute the kids all loved it and the gift card inside,other,,,,,,,,,,
78524,5,Gift card of denomination as expected,gift card of denomination as expected,other,,,,,,,,,,
78526,5,Got these during the Prime Day $10 promotional credit event.  One of the only slam dunk deals offered if you buy stuff on Amazon ever.,got these during the prime day 10 promotional credit event one of the only slam dunk deals offered if you buy stuff on amazon ever,other,,,,,,,,,,
78529,5,"Very simple, useful product.  Shipped as described, very quickly.  I would thoroughly recommend this product to anyone giving any gift to anyone.  Amazon is the source for all great products!",very simple useful product shipped as described very quickly i would thoroughly recommend this product to anyone giving any gift to anyone amazon is the source for all great products,delivery_shipping,,,,,,,,,,
78534,5,Just for fun.,just for fun,other,,,,,,,,,,
78535,5,Convenient.,convenient,other,,,,,,,,,,
78538,5,Easy to use,easy to use,other,,,,,,,,,,
78545,5,GREAT GIFT,great gift,other,,,,,,,,,,
78552,5,Love,love,other,,,,,,,,,,
78557,5,A gift to a friend.  She was delighted.,a gift to a friend she was delighted,other,,,,,,,,,,
78558,5,Perfect Christmas present,perfect christmas present,other,,,,,,,,,,
78562,5,The Gold gift box is beautiful and classy! I bought it for a wedding gift.,the gold gift box is beautiful and classy i bought it for a wedding gift,other,,,,,,,,,,
78565,3,I liked how fast the card w/gift card arrived but you can't personalize them with a message. That should be an obvious option,i liked how fast the card w gift card arrived but you can t NOT_personalize NOT_them NOT_with a message that should be an obvious option,delivery_shipping,,,,,,,,,,
78575,5,"Very classy box. Super fast delivery. I would rate this 15 out of 10 stars, because they exceeded my expectations :)",very classy box super fast delivery i would rate this 15 out of 10 stars because they exceeded my expectations,delivery_shipping,,,,,,,,,,
78577,1,"We tried to use the card and it said the card was on hold. We've been in contact with customer service for 4 days with no resolution. They keep telling us its  already been claimed and has a $0 balance, but we haven't even been able to claim it on our side. I will never purchase an Amazon giftcard again. $100 lost 😡",we tried to use the card and it said the card was on hold we ve been in contact with customer service for 4 days with no NOT_resolution they keep telling us its already been claimed and has a 0 balance but we haven t even been able to claim it on our side i will never NOT_purchase NOT_an NOT_amazon giftcard again 100 lost,customer_service,,,,,,,,,,
78581,5,This is a nice greeting card that comes with the gift card. The greeting card itself is good quality comparable to other greeting cards.,this is a nice greeting card that comes with the gift card the greeting card itself is good quality comparable to other greeting cards,other,,,,,,,,,,
78585,2,Troubling,troubling,other,,,,,,,,,,
78589,5,I really like that the person I get it for gets to get whatever they may need or want,i really like that the person i get it for gets to get whatever they may need or want,other,,,,,,,,,,
78622,5,Christmas card with Gift card inside.  My gift card came immediately as promised abd the simple design and wording was easily read by my granddaughter.  BH,christmas card with gift card inside my gift card came immediately as promised abd the simple design and wording was easily read by my granddaughter bh,other,,,,,,,,,,
78627,5,"OK kids. For those of us who bought these cards for the $10 promo credit...here's the deal. Go to &#34;my account&#34;, then &#34;important messages&#34;, then &#34;related to your orders&#34;. Your promo $10 code should be there. This credit only applies to items sold and fullfilled by Amazon, so what you are planning on purchasing may not be on the menu !! Not sure why Amazon didn't send us an email telling us where and how to redeem this. A lot of unhappy campers out there...no go pop ur tent and grill some burgers under the stars !!",ok kids for those of us who bought these cards for the 10 promo credit here s the deal go to 34 my account 34 then 34 important messages 34 then 34 related to your orders 34 your promo 10 code should be there this credit only applies to items sold and fullfilled by amazon so what you are planning on purchasing may not NOT_be NOT_on NOT_the menu not NOT_sure NOT_why NOT_amazon didn t NOT_send NOT_us NOT_an email telling us where and how to redeem this a lot of unhappy campers out there no NOT_go NOT_pop NOT_ur tent and grill some burgers under the stars,redemption_activation,,,,,,,,,,
